T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;SID;FLOW_CONTROL_STATE;CTOT
21-7-2020 09:50:13;21011228;24;21-7-2020 09:32:49;L;;CLEARED;
21-7-2020 09:50:13;21011114;23;21-7-2020 09:34:39;FS;;CLEARED;
21-7-2020 09:50:14;21011369;24;21-7-2020 09:35:07;F L;;CLEARED;
21-7-2020 09:50:14;21011112;23;21-7-2020 09:36:51;F;;CLEARED;
21-7-2020 09:50:16;21011132;36L;21-7-2020 09:41:25;E04;SPY3V;CLEARED;
21-7-2020 09:50:16;21011129;03;21-7-2020 09:43:31;AZS;;CLEARED;
21-7-2020 09:50:16;21011162;23;21-7-2020 09:44:56;K;;CLEARED;
21-7-2020 08:35:17;21011367;;21-7-2020 09:45:00;;;CLEARED;
21-7-2020 10:05:17;21011436;06;21-7-2020 09:47:14;L;;CLEARED;
21-7-2020 10:05:18;21011463;23;21-7-2020 09:48:00;G5;;CLEARED;
21-7-2020 10:05:18;21011409;23;21-7-2020 09:49:00;G5;;CLEARED;
21-7-2020 10:20:18;21011148;;21-7-2020 09:50:30;;;CLEARED;
21-7-2020 10:05:18;21011157;23;21-7-2020 09:50:59;C1;;CLEARED;
21-7-2020 10:05:19;21011142;22;21-7-2020 09:51:55;GD;LOP1G;CLEARED;
21-7-2020 10:05:19;21011362;24;21-7-2020 09:53:00;;;CLEARED;
21-7-2020 10:05:20;21011182;36L;21-7-2020 09:54:02;R82;KDD1V;CLEARED;
21-7-2020 07:05:14;21011150;;21-7-2020 09:55:00;;;CLEARED;
21-7-2020 10:05:20;21011163;22;21-7-2020 09:55:20;GD;KDD1G;CLEARED;
21-7-2020 10:05:20;21011136;36L;21-7-2020 09:55:43;G09;REN1V;CLEARED;
21-7-2020 10:05:17;21011496;;21-7-2020 09:57:00;;;CLEARED;
21-7-2020 10:05:21;21011164;23;21-7-2020 09:58:45;;RLU1D;CLEARED;
21-7-2020 10:20:18;21011158;;21-7-2020 09:59:57;;;CLEARED;
21-7-2020 07:20:14;21011159;;21-7-2020 10:00:00;;;CLEARED;
21-7-2020 10:05:18;21011505;;21-7-2020 10:00:00;;;CLEARED;
21-7-2020 10:20:14;21011517;24;21-7-2020 10:00:40;X;;CLEARED;
21-7-2020 10:20:15;21011127;;21-7-2020 10:01:00;;;CLEARED;
21-7-2020 10:35:14;21011404;24;21-7-2020 10:02:00;HGR;;CLEARED;
21-7-2020 10:20:15;21011473;;21-7-2020 10:03:00;;;CLEARED;
21-7-2020 10:20:15;21011305;;21-7-2020 10:04:00;;;CLEARED;
21-7-2020 10:20:17;21011165;36L;21-7-2020 10:09:46;E07;SPY3V;CLEARED;
21-7-2020 10:20:18;21011160;36L;21-7-2020 10:13:17;E20;ARN1V;CLEARED;
21-7-2020 10:20:18;21011459;23;21-7-2020 10:14:56;H;;CLEARED;
21-7-2020 07:35:12;21011207;;21-7-2020 10:15:00;;;CLEARED;
21-7-2020 10:35:14;21011188;36L;21-7-2020 10:15:06;E03;ARN1V;CLEARED;
21-7-2020 10:35:15;21011166;36L;21-7-2020 10:16:49;D47;VOL2V;CLEARED;
21-7-2020 10:20:17;21011548;;21-7-2020 10:19:00;;;CLEARED;
21-7-2020 10:35:15;21011565;23;21-7-2020 10:19:00;;;CLEARED;
21-7-2020 10:35:16;21011186;36L;21-7-2020 10:19:06;D28;VOL2V;CLEARED;
21-7-2020 10:35:16;21011206;;21-7-2020 10:20:00;;;CLEARED;
21-7-2020 10:35:18;21011456;03;21-7-2020 10:20:00;;;CLEARED;
21-7-2020 10:35:16;21011147;36L;21-7-2020 10:21:21;C12;SPY3V;CLEARED;
21-7-2020 10:35:17;21011189;36L;21-7-2020 10:23:13;D43;REN1V;CLEARED;
21-7-2020 10:35:14;21011566;;21-7-2020 10:25:00;;;CLEARED;
21-7-2020 10:35:18;21011401;24;21-7-2020 10:26:00;L;;CLEARED;
21-7-2020 10:35:18;21011187;36L;21-7-2020 10:26:35;H01;VOL2V;CLEARED;
21-7-2020 07:50:14;21011243;;21-7-2020 10:30:00;;;CLEARED;
21-7-2020 09:05:15;21011411;;21-7-2020 10:30:00;;;CLEARED;
21-7-2020 10:50:15;21011399;23;21-7-2020 10:30:08;F;;CLEARED;
21-7-2020 10:50:16;21011204;36L;21-7-2020 10:32:32;D05;KDD1V;CLEARED;
21-7-2020 10:50:16;21011462;23;21-7-2020 10:32:49;C1;;CLEARED;
21-7-2020 10:50:17;21011304;;21-7-2020 10:35:00;;;CLEARED;
21-7-2020 10:50:17;21011221;03;21-7-2020 10:37:22;;VEL2J;CLEARED;
21-7-2020 10:50:18;21011244;24;21-7-2020 10:39:44;JA;ARN2B;CLEARED;
21-7-2020 10:50:20;21011384;03;21-7-2020 10:40:00;;;CLEARED;
21-7-2020 09:50:15;21011478;;21-7-2020 10:40:00;;;CLEARED;
21-7-2020 10:50:20;21011568;03;21-7-2020 10:40:00;;;CLEARED;
21-7-2020 10:50:18;21011477;23;21-7-2020 10:41:06;GE;;CLEARED;
21-7-2020 08:05:18;21011267;;21-7-2020 10:45:00;;;CLEARED;
21-7-2020 08:05:21;21011297;;21-7-2020 10:45:00;;;CLEARED;
21-7-2020 11:05:14;21011251;36L;21-7-2020 10:45:27;D52;KDD1V;CLEARED;
21-7-2020 11:05:16;21011253;36L;21-7-2020 10:51:22;C06;REN1V;CLEARED;
21-7-2020 11:05:17;21011250;36L;21-7-2020 10:54:11;G02;REN1V;CLEARED;
21-7-2020 11:05:17;21011537;23;21-7-2020 10:55:27;C1;;CLEARED;
21-7-2020 11:05:17;21011268;03;21-7-2020 10:55:51;;LNO5J;CLEARED;
21-7-2020 11:05:18;21011600;;21-7-2020 10:56:00;;;CLEARED;
21-7-2020 11:05:18;21011287;22;21-7-2020 10:57:00;GD;KDD1G;CLEARED;
21-7-2020 11:05:18;21011240;03;21-7-2020 10:57:06;D3;LNO3A;CLEARED;
21-7-2020 11:05:18;21011229;36L;21-7-2020 10:58:13;G06;VOL2V;CLEARED;
21-7-2020 11:20:15;21011508;22;21-7-2020 10:59:18;GD;REN1G;CLEARED;
21-7-2020 08:20:14;21011309;;21-7-2020 11:00:00;;;CLEARED;
21-7-2020 10:35:17;21011582;;21-7-2020 11:00:00;;;CLEARED;
21-7-2020 10:50:18;21011598;;21-7-2020 11:00:00;;;CLEARED;
21-7-2020 11:20:15;21011417;23;21-7-2020 11:00:08;I5;;CLEARED;
21-7-2020 11:20:15;21011306;23;21-7-2020 11:01:12;F;;CLEARED;
21-7-2020 11:20:16;21011286;36L;21-7-2020 11:04:28;C10;REN1V;CLEARED;
21-7-2020 11:20:17;21011303;23;21-7-2020 11:07:18;I5;;CLEARED;
21-7-2020 11:20:18;21011161;23;21-7-2020 11:10:21;F;;CLEARED;
21-7-2020 11:20:19;21011333;03;21-7-2020 11:11:26;;VEL2J;CLEARED;
21-7-2020 11:20:19;21011330;24;21-7-2020 11:14:04;B1;WDY1B;CLEARED;
21-7-2020 11:35:14;21011307;03;21-7-2020 11:14:50;;PES3J;CLEARED;
21-7-2020 09:20:18;21011448;;21-7-2020 11:15:00;;;CLEARED;
21-7-2020 11:35:14;21011233;23;21-7-2020 11:15:47;K;;CLEARED;
21-7-2020 11:35:14;21011555;23;21-7-2020 11:17:47;F;;CLEARED;
21-7-2020 11:35:15;21011321;36L;21-7-2020 11:18:07;G07;REN1V;CLEARED;
21-7-2020 11:35:15;21011460;23;21-7-2020 11:18:33;L;;CLEARED;
21-7-2020 11:20:19;21011656;;21-7-2020 11:20:00;;;CLEARED;
21-7-2020 11:35:16;21011575;22;21-7-2020 11:21:00;HG0;;CLEARED;
21-7-2020 11:35:16;21011308;22;21-7-2020 11:21:53;GD;REN1G;CLEARED;
21-7-2020 11:35:16;21011241;23;21-7-2020 11:22:52;I5;ARN1M;CLEARED;
21-7-2020 11:35:17;21011335;36L;21-7-2020 11:23:22;S87;REN1V;CLEARED;
21-7-2020 11:35:17;21011380;23;21-7-2020 11:26:12;C1;;CLEARED;
21-7-2020 11:35:18;21011579;21;21-7-2020 11:26:44;B2;LNO2B;CLEARED;
21-7-2020 11:35:18;21011334;36L;21-7-2020 11:26:48;D04;KDD1V;CLEARED;
21-7-2020 11:35:18;21011599;23;21-7-2020 11:27:29;F;;CLEARED;
21-7-2020 11:35:18;21011592;24;21-7-2020 11:27:40;L;;CLEARED;
21-7-2020 11:35:19;21011331;36L;21-7-2020 11:28:16;C05;KDD1V;CLEARED;
21-7-2020 08:50:14;21011376;;21-7-2020 11:30:00;;;CLEARED;
21-7-2020 09:20:15;21011437;;21-7-2020 11:30:00;;;CLEARED;
21-7-2020 09:50:13;21011472;;21-7-2020 11:30:00;;;CLEARED;
21-7-2020 10:20:17;21011556;;21-7-2020 11:30:00;;;CLEARED;
21-7-2020 10:35:17;21011581;;21-7-2020 11:30:00;;;CLEARED;
21-7-2020 11:20:15;21011638;;21-7-2020 11:30:00;;;CLEARED;
21-7-2020 11:50:14;21011603;23;21-7-2020 11:30:15;FS;;CLEARED;
21-7-2020 11:50:15;21011573;23;21-7-2020 11:32:13;G5;;CLEARED;
21-7-2020 11:50:15;21011636;23;21-7-2020 11:32:14;;;CLEARED;
21-7-2020 11:50:15;21011378;03;21-7-2020 11:32:47;AZS;;CLEARED;
21-7-2020 11:50:16;21011375;;21-7-2020 11:33:00;;;CLEARED;
21-7-2020 11:50:16;21011591;24;21-7-2020 11:34:23;L;;CLEARED;
21-7-2020 11:50:16;21011584;24;21-7-2020 11:35:49;L;;CLEARED;
21-7-2020 11:50:16;21011379;03;21-7-2020 11:36:47;AZS;;CLEARED;
21-7-2020 11:50:17;21011590;;21-7-2020 11:39:00;;;CLEARED;
21-7-2020 11:50:18;21011706;;21-7-2020 11:40:00;;;CLEARED;
21-7-2020 11:50:18;21011541;23;21-7-2020 11:40:22;;DCT;CLEARED;
21-7-2020 11:50:18;21011388;36L;21-7-2020 11:41:05;E05;REN1V;CLEARED;
21-7-2020 11:50:19;21011673;23;21-7-2020 11:43:33;A;;CLEARED;
21-7-2020 12:05:16;21011521;;21-7-2020 11:45:00;;;CLEARED;
21-7-2020 10:20:16;21011545;;21-7-2020 11:45:00;;;CLEARED;
21-7-2020 11:05:18;21011626;;21-7-2020 11:45:00;;;CLEARED;
21-7-2020 12:05:15;21011393;;21-7-2020 11:45:42;;;CLEARED;
21-7-2020 12:05:15;21011348;36L;21-7-2020 11:47:09;G08;ARN1V;CLEARED;
21-7-2020 12:05:15;21011539;03;21-7-2020 11:48:34;;;CLEARED;
21-7-2020 12:05:15;21011546;25;21-7-2020 11:48:36;;VFR G;CLEARED;
21-7-2020 12:05:16;21011360;36L;21-7-2020 11:49:45;D44;KDD1V;CLEARED;
21-7-2020 12:05:16;21011549;25;21-7-2020 11:50:30;;VFR G;CLEARED;
21-7-2020 12:05:17;21011394;21;21-7-2020 11:52:55;;GIK2M;CLEARED;
21-7-2020 09:05:15;21011414;;21-7-2020 11:55:00;;;CLEARED;
21-7-2020 12:05:18;21011413;03;21-7-2020 11:55:25;;WDY5J;CLEARED;
21-7-2020 12:05:18;21011422;;21-7-2020 11:57:00;;;CLEARED;
21-7-2020 12:05:19;21011428;23;21-7-2020 11:59:24;G1;;CLEARED;
21-7-2020 11:05:18;21011310;;21-7-2020 12:00:00;;;CLEARED;
21-7-2020 09:20:13;21011432;;21-7-2020 12:00:00;;;CLEARED;
21-7-2020 11:20:16;21011643;;21-7-2020 12:00:00;;;CLEARED;
21-7-2020 12:20:13;21011665;;21-7-2020 12:01:00;;;CLEARED;
21-7-2020 12:20:13;21011431;23;21-7-2020 12:01:36;F;;CLEARED;
21-7-2020 12:20:15;21011387;23;21-7-2020 12:02:00;K;;CLEARED;
21-7-2020 12:20:14;21011469;23;21-7-2020 12:03:02;C1;;CLEARED;
21-7-2020 12:20:14;21011423;21;21-7-2020 12:03:05;;NAK2M;CLEARED;
21-7-2020 12:20:14;21011426;04;21-7-2020 12:04:11;GD;ARN2F;CLEARED;
21-7-2020 12:20:14;21011403;23;21-7-2020 12:04:18;F;;CLEARED;
21-7-2020 09:20:15;21011438;;21-7-2020 12:05:00;;;CLEARED;
21-7-2020 12:20:14;21011424;21;21-7-2020 12:05:01;;GIK2M;CLEARED;
21-7-2020 12:20:15;21011430;03;21-7-2020 12:06:15;;WDY5J;CLEARED;
21-7-2020 12:20:16;21011425;23;21-7-2020 12:08:42;F;;CLEARED;
21-7-2020 12:20:16;21011542;23;21-7-2020 12:09:57;;DCT;CLEARED;
21-7-2020 12:20:16;21011712;23;21-7-2020 12:10:05;F;;CLEARED;
21-7-2020 12:20:17;21011639;24L;21-7-2020 12:11:45;;VK6L;CLEARED;
21-7-2020 12:20:17;21011415;36L;21-7-2020 12:12:40;G04;REN1V;CLEARED;
21-7-2020 12:35:14;21011677;23;21-7-2020 12:13:00;H;;CLEARED;
21-7-2020 12:20:18;21011583;27;21-7-2020 12:13:43;;NG227;CLEARED;
21-7-2020 12:35:14;21011439;36L;21-7-2020 12:14:03;F08;BER4V;CLEARED;
21-7-2020 12:20:18;21011618;24L;21-7-2020 12:14:17;;VK6L;CLEARED;
21-7-2020 12:20:18;21011690;23;21-7-2020 12:14:48;G5;;CLEARED;
21-7-2020 09:35:12;21011449;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 09:35:12;21011450;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 10:35:15;21011569;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 11:05:18;21011619;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 11:05:18;21011620;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 11:05:18;21011621;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 11:20:15;21011640;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 11:20:16;21011641;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 11:20:16;21011642;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 11:50:16;21011704;;21-7-2020 12:15:00;;;CLEARED;
21-7-2020 12:35:17;21011451;;21-7-2020 12:15:27;;;CLEARED;
21-7-2020 12:35:15;21011617;24;21-7-2020 12:16:19;JA;TLP2B;CLEARED;
21-7-2020 12:35:15;21011692;23;21-7-2020 12:17:07;FS;;CLEARED;
21-7-2020 12:35:16;21011377;23;21-7-2020 12:18:11;K;SNB2D;CLEARED;
21-7-2020 12:35:18;21011498;36L;21-7-2020 12:22:21;D10;BER4V;CLEARED;
21-7-2020 12:35:18;21011614;24;21-7-2020 12:23:26;G;WDY1B;CLEARED;
21-7-2020 12:35:19;21011446;36L;21-7-2020 12:24:47;G05;KDD1V;CLEARED;
21-7-2020 12:50:18;21011650;23;21-7-2020 12:26:00;F;;CLEARED;
21-7-2020 12:35:19;21011429;03;21-7-2020 12:26:05;;VEL2J;CLEARED;
21-7-2020 12:35:19;21011688;24;21-7-2020 12:27:03;G;;CLEARED;
21-7-2020 12:35:20;21011427;23;21-7-2020 12:29:00;K;;CLEARED;
21-7-2020 12:35:21;21011705;23;21-7-2020 12:29:59;H;;CLEARED;
21-7-2020 12:50:14;21011402;23;21-7-2020 12:30:00;K;;CLEARED;
21-7-2020 09:50:14;21011476;;21-7-2020 12:30:00;;;CLEARED;
21-7-2020 13:05:18;21011826;;21-7-2020 12:30:00;;;CLEARED;
21-7-2020 12:50:14;21011347;23;21-7-2020 12:30:45;FS;GRN1M;CLEARED;
21-7-2020 12:50:14;21011509;23;21-7-2020 12:30:55;K;;CLEARED;
21-7-2020 12:50:14;21011687;24;21-7-2020 12:31:01;HGR;WDY1B;CLEARED;
21-7-2020 12:50:15;21011553;23;21-7-2020 12:32:00;NNA;;CLEARED;
21-7-2020 12:50:15;21011470;23;21-7-2020 12:32:37;NNA;;CLEARED;
21-7-2020 12:50:18;21011749;;21-7-2020 12:33:00;;;CLEARED;
21-7-2020 12:50:18;21011693;23;21-7-2020 12:35:00;C1;;CLEARED;
21-7-2020 12:50:19;21011701;03;21-7-2020 12:35:00;;;CLEARED;
21-7-2020 12:50:18;21011554;23;21-7-2020 12:39:37;K;;CLEARED;
21-7-2020 13:20:17;21011649;27;21-7-2020 12:40:00;;NG81;CLEARED;
21-7-2020 13:05:13;21011733;;21-7-2020 12:40:00;;;CLEARED;
21-7-2020 12:50:19;21011466;36L;21-7-2020 12:40:17;D54;KDD1V;CLEARED;
21-7-2020 13:05:16;21011750;23;21-7-2020 12:41:00;C1;;CLEARED;
21-7-2020 12:50:19;21011762;03;21-7-2020 12:41:30;AZS;;CLEARED;
21-7-2020 13:05:16;21011474;23;21-7-2020 12:45:00;H;;CLEARED;
21-7-2020 10:05:17;21011494;;21-7-2020 12:45:00;;;CLEARED;
21-7-2020 13:20:14;21011487;;21-7-2020 12:45:21;;;CLEARED;
21-7-2020 13:05:17;21011609;24;21-7-2020 12:47:00;L;;CLEARED;
21-7-2020 13:05:14;21011759;;21-7-2020 12:47:00;;;CLEARED;
21-7-2020 13:05:14;21011475;36L;21-7-2020 12:47:27;D02;REN1V;CLEARED;
21-7-2020 13:05:15;21011491;04;21-7-2020 12:47:46;GD;KDD1F;CLEARED;
21-7-2020 10:05:18;21011503;;21-7-2020 12:50:00;;;CLEARED;
21-7-2020 13:05:16;21011481;03;21-7-2020 12:51:19;;VEL2J;CLEARED;
21-7-2020 13:05:17;21011468;23;21-7-2020 12:52:00;F;;CLEARED;
21-7-2020 13:05:16;21011815;23;21-7-2020 12:52:25;;;CLEARED;
21-7-2020 13:05:17;21011483;36L;21-7-2020 12:53:43;A46;VOL2V;CLEARED;
21-7-2020 13:05:18;21011736;21;21-7-2020 12:54:34;;;CLEARED;
21-7-2020 13:05:17;21011493;36L;21-7-2020 12:54:54;E02;BER4V;CLEARED;
21-7-2020 13:05:17;21011637;04;21-7-2020 12:55:00;GD;;CLEARED;
21-7-2020 13:05:18;21011711;23;21-7-2020 12:56:00;GE;;CLEARED;
21-7-2020 13:05:18;21011504;24;21-7-2020 12:56:47;C2;WDY1B;CLEARED;
21-7-2020 13:05:14;21011811;;21-7-2020 12:57:00;;;CLEARED;
21-7-2020 13:05:18;21011485;36L;21-7-2020 12:57:04;D48;KDD1V;CLEARED;
21-7-2020 13:05:19;21011486;36L;21-7-2020 12:58:13;C16;REN1V;CLEARED;
21-7-2020 13:05:19;21011588;03;21-7-2020 12:58:49;AZS;;CLEARED;
21-7-2020 10:20:14;21011532;;21-7-2020 13:00:00;;;CLEARED;
21-7-2020 13:20:17;21011721;03;21-7-2020 13:00:00;;;CLEARED;
21-7-2020 12:05:19;21011737;;21-7-2020 13:00:00;;;CLEARED;
21-7-2020 12:20:14;21011752;;21-7-2020 13:00:00;;;CLEARED;
21-7-2020 13:20:14;21011490;36L;21-7-2020 13:00:42;E06;BER4V;CLEARED;
21-7-2020 13:20:13;21011791;23;21-7-2020 13:01:09;G5;;CLEARED;
21-7-2020 11:05:18;21011622;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 11:05:18;21011623;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 11:05:18;21011624;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 11:05:18;21011625;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 11:20:16;21011644;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 11:20:16;21011645;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 11:20:16;21011646;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 11:20:16;21011647;;21-7-2020 13:01:27;;;CLEARED;
21-7-2020 13:20:14;21011694;23;21-7-2020 13:01:58;G5;;CLEARED;
21-7-2020 13:20:14;21011667;21;21-7-2020 13:02:31;;LER2M;CLEARED;
21-7-2020 13:20:16;21011713;23;21-7-2020 13:04:00;I5;;CLEARED;
21-7-2020 13:20:15;21011465;24;21-7-2020 13:04:06;A24;ARN2B;CLEARED;
21-7-2020 13:20:16;21011511;36L;21-7-2020 13:04:41;D24;VOL2V;CLEARED;
21-7-2020 13:20:15;21011480;03;21-7-2020 13:05:17;;VEL2J;CLEARED;
21-7-2020 13:20:16;21011523;36L;21-7-2020 13:05:57;C12;VOL2V;CLEARED;
21-7-2020 13:35:18;21011810;;21-7-2020 13:07:00;;;CLEARED;
21-7-2020 13:20:17;21011525;36L;21-7-2020 13:07:25;F03;BER4V;CLEARED;
21-7-2020 13:20:16;21011528;23;21-7-2020 13:07:39;I4;ARN1M;CLEARED;
21-7-2020 13:50:18;21011373;;21-7-2020 13:09:00;;;CLEARED;
21-7-2020 13:20:17;21011524;36L;21-7-2020 13:09:08;E22;BER4V;CLEARED;
21-7-2020 13:20:17;21011495;03;21-7-2020 13:09:48;;RWHDG;CLEARED;
21-7-2020 12:20:13;21011747;;21-7-2020 13:10:00;;;CLEARED;
21-7-2020 13:20:18;21011510;36L;21-7-2020 13:11:22;H05;KDD1V;CLEARED;
21-7-2020 13:20:18;21011531;23;21-7-2020 13:11:58;F;;CLEARED;
21-7-2020 13:20:19;21011527;36L;21-7-2020 13:12:20;F04;REN1V;CLEARED;
21-7-2020 10:35:14;21011564;;21-7-2020 13:15:00;;;CLEARED;
21-7-2020 11:50:15;21011696;;21-7-2020 13:15:00;;;CLEARED;
21-7-2020 13:35:15;21011492;36L;21-7-2020 13:15:04;C07;KDD1V;CLEARED;
21-7-2020 13:35:15;21011602;23;21-7-2020 13:15:17;F;;CLEARED;
21-7-2020 13:35:15;21011513;03;21-7-2020 13:15:34;;VEL2J;CLEARED;
21-7-2020 13:35:16;21011550;36L;21-7-2020 13:15:59;G02;REN1V;CLEARED;
21-7-2020 13:35:16;21011520;36L;21-7-2020 13:17:17;H03;VOL2V;CLEARED;
21-7-2020 13:35:16;21011538;03;21-7-2020 13:17:48;;VEL2J;CLEARED;
21-7-2020 14:05:16;21011571;;21-7-2020 13:20:23;;;CLEARED;
21-7-2020 13:35:17;21011501;03;21-7-2020 13:21:26;;VEL2J;CLEARED;
21-7-2020 13:35:18;21011678;;21-7-2020 13:23:00;;;CLEARED;
21-7-2020 13:35:19;21011710;21;21-7-2020 13:24:48;;ATR2M;CLEARED;
21-7-2020 13:35:19;21011572;36L;21-7-2020 13:25:21;G09;REN1V;CLEARED;
21-7-2020 13:35:20;21011551;36L;21-7-2020 13:27:42;B15;KDD1V;CLEARED;
21-7-2020 13:50:13;21011691;24;21-7-2020 13:29:00;L;;CLEARED;
21-7-2020 13:50:14;21011563;36L;21-7-2020 13:29:11;D04;KDD1V;CLEARED;
21-7-2020 12:50:17;21011467;23;21-7-2020 13:30:00;;DOB2D;CLEARED;
21-7-2020 11:50:16;21011702;;21-7-2020 13:30:00;;;CLEARED;
21-7-2020 12:05:19;21011734;;21-7-2020 13:30:00;;;CLEARED;
21-7-2020 13:50:14;21011559;36L;21-7-2020 13:30:38;G06;REN1V;CLEARED;
21-7-2020 13:50:15;21011578;36L;21-7-2020 13:32:24;E03;ARN1V;CLEARED;
21-7-2020 13:50:15;21011823;23;21-7-2020 13:33:32;C1;;CLEARED;
21-7-2020 13:50:16;21011560;36L;21-7-2020 13:34:31;E07;ARN1V;CLEARED;
21-7-2020 13:50:16;21011586;36L;21-7-2020 13:35:52;F07;BER4V;CLEARED;
21-7-2020 13:50:17;21011782;23;21-7-2020 13:37:00;K;;CLEARED;
21-7-2020 13:50:16;21011819;23;21-7-2020 13:37:33;G1;;CLEARED;
21-7-2020 13:50:17;21011814;03;21-7-2020 13:38:59;AZS;;CLEARED;
21-7-2020 13:50:17;21011689;36L;21-7-2020 13:39:47;E18;BER4V;CLEARED;
21-7-2020 13:50:17;21011855;24;21-7-2020 13:39:48;G;WDY1B;CLEARED;
21-7-2020 12:50:14;21011790;;21-7-2020 13:40:00;;;CLEARED;
21-7-2020 13:50:18;21011570;36L;21-7-2020 13:41:31;E17;BER4V;CLEARED;
21-7-2020 14:05:14;21011593;36L;21-7-2020 13:43:55;H01;VOL2V;CLEARED;
21-7-2020 11:05:14;21011604;;21-7-2020 13:45:00;;;CLEARED;
21-7-2020 13:20:15;21011834;;21-7-2020 13:45:00;;;CLEARED;
21-7-2020 14:20:15;21011869;;21-7-2020 13:45:00;;;CLEARED;
21-7-2020 14:05:15;21011608;36L;21-7-2020 13:45:39;F06;VOL2V;CLEARED;
21-7-2020 14:05:16;21011887;;21-7-2020 13:48:00;;;CLEARED;
21-7-2020 14:05:16;21011888;;21-7-2020 13:50:00;;;CLEARED;
21-7-2020 14:05:16;21011607;03;21-7-2020 13:50:35;;WDY5J;CLEARED;
21-7-2020 14:05:17;21011611;36L;21-7-2020 13:51:38;D03;KDD1V;CLEARED;
21-7-2020 14:05:17;21011605;24;21-7-2020 13:52:25;B2;LUN1B;CLEARED;
21-7-2020 14:05:19;21011561;24;21-7-2020 13:57:24;L;WDY1B;CLEARED;
21-7-2020 14:05:19;21011533;23;21-7-2020 13:59:08;F;;CLEARED;
21-7-2020 12:35:17;21011779;;21-7-2020 14:00:00;;;CLEARED;
21-7-2020 13:20:15;21011833;;21-7-2020 14:00:00;;;CLEARED;
21-7-2020 14:20:14;21011773;24;21-7-2020 14:01:35;F;WDY1B;CLEARED;
21-7-2020 14:20:14;21011838;23;21-7-2020 14:01:58;G5;;CLEARED;
21-7-2020 14:20:15;21011630;24;21-7-2020 14:02:30;C1;WDY1B;CLEARED;
21-7-2020 14:20:15;21011629;03;21-7-2020 14:04:12;;ABN1J;CLEARED;
21-7-2020 14:20:16;21011843;23;21-7-2020 14:05:48;H;;CLEARED;
21-7-2020 14:20:16;21011562;23;21-7-2020 14:06:00;;SPO2D;CLEARED;
21-7-2020 14:20:17;21011632;;21-7-2020 14:08:00;;;CLEARED;
21-7-2020 14:20:17;21011130;36L;21-7-2020 14:08:08;GD;KDD1V;CLEARED;
21-7-2020 14:20:17;21011628;21;21-7-2020 14:08:15;;GIK2M;CLEARED;
21-7-2020 14:20:17;21011900;;21-7-2020 14:09:00;;;CLEARED;
21-7-2020 14:20:17;21011613;03;21-7-2020 14:09:15;;VEL2J;CLEARED;
21-7-2020 14:20:18;21011606;;21-7-2020 14:10:00;;;CLEARED;
21-7-2020 14:20:17;21011822;;21-7-2020 14:10:00;;;CLEARED;
21-7-2020 14:20:18;21011633;36L;21-7-2020 14:11:12;C13;REN1V;CLEARED;
21-7-2020 14:20:18;21011634;36L;21-7-2020 14:12:28;E19;VOL2V;CLEARED;
21-7-2020 14:35:13;21011674;36L;21-7-2020 14:14:08;R82;SPY3V;CLEARED;
21-7-2020 11:35:16;21011664;;21-7-2020 14:15:00;;;CLEARED;
21-7-2020 13:50:18;21011885;;21-7-2020 14:15:00;;;CLEARED;
21-7-2020 13:50:18;21011886;;21-7-2020 14:15:00;;;CLEARED;
21-7-2020 14:20:15;21011910;;21-7-2020 14:15:00;;;CLEARED;
21-7-2020 14:35:13;21011870;24;21-7-2020 14:16:00;;;CLEARED;
21-7-2020 14:35:13;21011766;24;21-7-2020 14:17:00;L;;CLEARED;
21-7-2020 14:35:15;21011922;;21-7-2020 14:22:00;;;CLEARED;
21-7-2020 14:35:15;21011648;36L;21-7-2020 14:22:15;A61;SPY3V;CLEARED;
21-7-2020 14:35:15;21011751;21;21-7-2020 14:22:19;;ATR2M;CLEARED;
21-7-2020 14:35:15;21011660;03;21-7-2020 14:23:50;A1;LNO3A;CLEARED;
21-7-2020 14:35:16;21011653;36L;21-7-2020 14:25:24;A65;SPY3V;CLEARED;
21-7-2020 14:35:16;21011820;21;21-7-2020 14:26:21;;GIK2M;CLEARED;
21-7-2020 14:35:17;21011923;23;21-7-2020 14:27:33;C1;;CLEARED;
21-7-2020 14:35:17;21011658;36L;21-7-2020 14:27:49;H04;KDD1V;CLEARED;
21-7-2020 14:35:17;21011935;03;21-7-2020 14:28:48;;;CLEARED;
