51.88638889	5.096388889	51.98194444	5.295	LINE
53.46527778	3.615555556	53.05777778	3.733333333	LINE
53.05777778	3.733333333	52.90138889	4.1175	LINE
52.90138889	4.1175	52.80531944	4.35	LINE
52.80531944	4.35	52.75694444	4.4675	LINE
52.75694444	4.4675	52.725	4.561111111	LINE
52.725	4.561111111	52.80080278	5.286327778	LINE
52.80080278	5.286327778	53.41027778	6.608333333	LINE
51.88638889	4.828888889	51.6	4.604722222	LINE
51.88638889	4.828888889	51.88638889	5.096388889	LINE
51.98194444	5.295	52.00111111	5.521111111	LINE
52.00111111	5.521111111	51.951125	5.733911111	LINE
51.951125	5.733911111	51.93944444	5.783333333	LINE
51.93944444	5.783333333	51.83390833	5.958855556	LINE
51.98194444	5.295	52.03129444	5.398177778	DASHEDLINE
52.03129444	5.398177778	52.11888889	5.485277778	DASHEDLINE
52.11888889	5.485277778	52.30318056	5.609383333	DASHEDLINE
52.725	4.561111111	52.69335	4.270925	DASHEDLINE
52.80080278	5.286327778	52.80555556	5.333333333	DASHEDLINE
52.80555556	5.333333333	52.55125	5.56905	DASHEDLINE
52.30318056	5.609383333	52.19583333	5.073333333	DASHEDLINE
52.19583333	5.073333333	52.07888889	4.981666667	DASHEDLINE
52.06651667	4.810711111	52.06471389	4.970388889	DASHEDLINE
51.88638889	4.828888889	51.9	4.7	DASHEDLINE
51.9	4.7	51.93611111	4.354166667	DASHEDLINE
51.93611111	4.354166667	51.98888889	4.111111111	DASHEDLINE
51.98888889	4.111111111	52.285	3.986388889	DASHEDLINE
52.285	3.986388889	52.80531944	4.35	DASHEDLINE
52.285	3.986388889	52.29166667	3.695555556	DASHEDLINE
52.29166667	3.695555556	52.90138889	4.1175	DASHEDLINE
51.88638889	4.828888889	52.07888889	4.981666667	DASHEDLINE
51.88638889	5.096388889	52.20527778	5.119444444	DASHEDLINE
52.04777778	5.108055556	52.26555556	5.419722222	DASHEDLINE
52.285	3.986388889	52.05365556	4.288916667	DASHEDLINE
52.41510833	4.634847222	52.47255	4.640108333	DOTTEDLINE
52.47255	4.640108333	52.46696667	4.803369444	DOTTEDLINE
52.46696667	4.803369444	52.4393	4.800833333	DOTTEDLINE
52.46696667	4.803369444	52.56764167	4.812625	DOTTEDLINE
52.56764167	4.812625	52.56766111	4.7438	DOTTEDLINE
52.56766111	4.7438	52.56758333	4.608555556	DOTTEDLINE
52.56758333	4.608555556	52.43069167	4.557802778	DOTTEDLINE
52.43069167	4.557802778	52.31529167	4.547244444	DOTTEDLINE
52.26863333	4.5576	52.06651667	4.5576	DOTTEDLINE
52.06651667	4.5576	52.06651667	4.810711111	DOTTEDLINE
52.06651667	4.810711111	52.17957222	4.821091667	DOTTEDLINE
51.84682778	4.312497222	51.80544167	4.208622222	DOTTEDLINE
51.80544167	4.208622222	51.88932222	4.120858333	DOTTEDLINE
51.88932222	4.120858333	51.92959444	4.226122222	DOTTEDLINE
52.46785556	5.419697222	52.27217222	5.419683333	DASHEDLINE
52.27217222	5.419683333	52.26933611	5.413591667	DASHEDLINE
52.26933611	5.413591667	52.27147778	5.365072222	DASHEDLINE
52.27147778	5.365072222	52.35048056	5.253244444	DASHEDLINE
52.35048056	5.253244444	52.37524167	5.2549	DASHEDLINE
52.37524167	5.2549	52.46785556	5.419697222	DASHEDLINE
52.55125	5.56905	52.50737778	5.6094	DASHEDLINE
52.50737778	5.6094	52.30318056	5.609383333	DASHEDLINE
52.26552778	5.419683333	52.27217222	5.419683333	DASHEDLINE
52.46785556	5.419697222	52.55125	5.56905	DASHEDLINE
52.60957778	5.674038889	52.53568611	5.784277778	DASHEDLINE
52.53568611	5.784277778	52.41668611	5.683288889	DASHEDLINE
52.41668611	5.683288889	52.32030556	5.657061111	DASHEDLINE
52.32030556	5.657061111	52.30318056	5.609383333	DASHEDLINE
52.55125	5.56905	52.60957778	5.674038889	DASHEDLINE
52.43927478	4.802009145	52.43513213	4.829698324	DOTTEDLINE
52.43513213	4.829698324	52.42624397	4.864793764	DOTTEDLINE
52.42624397	4.864793764	52.41376472	4.896831701	DOTTEDLINE
52.41376472	4.896831701	52.39807355	4.924838678	DOTTEDLINE
52.39807355	4.924838678	52.37964723	4.947963717	DOTTEDLINE
52.37964723	4.947963717	52.35904563	4.965504176	DOTTEDLINE
52.35904563	4.965504176	52.33689472	4.976927096	DOTTEDLINE
52.33689472	4.976927096	52.31386755	4.981885399	DOTTEDLINE
52.31386755	4.981885399	52.29066379	4.980228428	DOTTEDLINE
52.29066379	4.980228428	52.26798847	4.972006529	DOTTEDLINE
52.26798847	4.972006529	52.24653056	4.957469522	DOTTEDLINE
52.24653056	4.957469522	52.22694206	4.937059105	DOTTEDLINE
52.22694206	4.937059105	52.20981815	4.911395439	DOTTEDLINE
52.20981815	4.911395439	52.19567914	4.881258301	DOTTEDLINE
52.19567914	4.881258301	52.18495462	4.847563394	DOTTEDLINE
52.18495462	4.847563394	52.17797047	4.811334518	DOTTEDLINE
52.17797047	4.811334518	52.17493888	4.773672472	DOTTEDLINE
52.17493888	4.773672472	52.17595198	4.735721596	DOTTEDLINE
52.17595198	4.735721596	52.18097898	4.69863501	DOTTEDLINE
52.18097898	4.69863501	52.18986714	4.663539569	DOTTEDLINE
52.18986714	4.663539569	52.20234639	4.631501632	DOTTEDLINE
52.20234639	4.631501632	52.21803756	4.603494656	DOTTEDLINE
52.21803756	4.603494656	52.23646388	4.580369616	DOTTEDLINE
52.23646388	4.580369616	52.25706548	4.562829158	DOTTEDLINE
52.25706548	4.562829158	52.27921639	4.551406237	DOTTEDLINE
52.27921639	4.551406237	52.30224356	4.546447935	DOTTEDLINE
52.30224356	4.546447935	52.32544732	4.548104906	DOTTEDLINE
52.32544732	4.548104906	52.34812265	4.556326804	DOTTEDLINE
52.34812265	4.556326804	52.36958055	4.570863811	DOTTEDLINE
52.36958055	4.570863811	52.38916905	4.591274228	DOTTEDLINE
52.38916905	4.591274228	52.40629296	4.616937894	DOTTEDLINE
52.40629296	4.616937894	52.41720223	4.639169362	DOTTEDLINE
51.93060791	4.22527249	51.94973881	4.221323215	DOTTEDLINE
51.94973881	4.221323215	51.97295191	4.222572798	DOTTEDLINE
51.97295191	4.222572798	51.99567863	4.230344395	DOTTEDLINE
51.99567863	4.230344395	52.01722843	4.24440187	DOTTEDLINE
52.01722843	4.24440187	52.03694654	4.264318095	DOTTEDLINE
52.03694654	4.264318095	52.05423382	4.289487923	DOTTEDLINE
52.05423382	4.289487923	52.06856502	4.319146584	DOTTEDLINE
52.06856502	4.319146584	52.07950467	4.352392913	DOTTEDLINE
52.07950467	4.352392913	52.0867204	4.388216737	DOTTEDLINE
52.0867204	4.388216737	52.08999296	4.425529569	DOTTEDLINE
52.08999296	4.425529569	52.0892229	4.463197676	DOTTEDLINE
52.0892229	4.463197676	52.08443362	4.500076532	DOTTEDLINE
52.08443362	4.500076532	52.07577065	4.535045591	DOTTEDLINE
52.07577065	4.535045591	52.06349721	4.567042337	DOTTEDLINE
52.06349721	4.567042337	52.04798622	4.595094564	DOTTEDLINE
52.04798622	4.595094564	52.02970897	4.618349921	DOTTEDLINE
52.02970897	4.618349921	52.0092208	4.636101803	DOTTEDLINE
52.0092208	4.636101803	51.98714424	4.647810831	DOTTEDLINE
51.98714424	4.647810831	51.96415008	4.65312123	DOTTEDLINE
51.96415008	4.65312123	51.94093698	4.651871647	DOTTEDLINE
51.94093698	4.651871647	51.91821026	4.644100049	DOTTEDLINE
51.91821026	4.644100049	51.89666045	4.630042574	DOTTEDLINE
51.89666045	4.630042574	51.87694235	4.61012635	DOTTEDLINE
51.87694235	4.61012635	51.85965507	4.584956521	DOTTEDLINE
51.85965507	4.584956521	51.84532387	4.555297861	DOTTEDLINE
51.84532387	4.555297861	51.83438421	4.522051532	DOTTEDLINE
51.83438421	4.522051532	51.82716849	4.486227707	DOTTEDLINE
51.82716849	4.486227707	51.82389593	4.448914876	DOTTEDLINE
51.82389593	4.448914876	51.82466599	4.411246769	DOTTEDLINE
51.82466599	4.411246769	51.82945527	4.374367913	DOTTEDLINE
51.82945527	4.374367913	51.83811824	4.339398853	DOTTEDLINE
51.83811824	4.339398853	51.84806521	4.312588678	DOTTEDLINE
