52.80080278	5.286327778	52.80555556	5.333333333	LINE
52.80555556	5.333333333	52.42916667	5.681111111	LINE
52.42916667	5.681111111	52.37805556	5.668055556	LINE
52.37805556	5.668055556	52.30318056	5.609383333	LINE
52.30318056	5.609383333	52.11888889	5.485277778	LINE
52.11888889	5.485277778	52.03129444	5.398177778	LINE
52.03129444	5.398177778	51.88638889	5.096388889	LINE
51.88638889	4.828888889	51.9	4.7	LINE
51.9	4.7	51.93611111	4.354166667	LINE
51.93611111	4.354166667	51.98888889	4.111111111	LINE
51.98888889	4.111111111	52.285	3.986388889	LINE
52.285	3.986388889	52.29166667	3.695555556	LINE
51.88638889	4.828888889	51.88638889	5.096388889	LINE
52.725	4.561111111	52.69335	4.270925	LINE
52.285	3.986388889	52.80531944	4.35	LINE
51.48798333	3.158772222	51.59722222	3.23	LINE
51.59722222	3.23	52.29166667	3.695555556	LINE
52.29166667	3.695555556	52.90138889	4.1175	LINE
53.20694444	6.159166667	53	6.184722222	LINE
53	6.184722222	52.88333333	6.233333333	LINE
52.88333333	6.233333333	52.91666667	6.498611111	LINE
51.95269722	2.357961111	51.97417222	2.666908333	LINE
51.97417222	2.666908333	52.00751389	3.171836111	LINE
52.00751389	3.171836111	51.48060278	3.171836111	LINE
51.97417222	2.666908333	51.59847778	2.666908333	LINE
51.6	4.604722222	51.6	4.2	LINE
51.6	4.2	51.63333333	4.073611111	LINE
51.63333333	4.073611111	51.63611111	3.934722222	LINE
51.63611111	3.934722222	51.59583333	3.872222222	LINE
51.59583333	3.872222222	51.59722222	3.23	LINE
52.30318056	5.609383333	52.19583333	5.073333333	LINE
52.19583333	5.073333333	52.07888889	4.981666667	LINE
52.07888889	4.981666667	51.88638889	4.828888889	LINE
51.88638889	4.828888889	51.81462778	4.771961111	LINE
51.81462778	4.771961111	51.6	4.604722222	LINE
51.6	4.604722222	51.48055556	4.5125	LINE
52.00111111	5.521111111	52.42611111	6.333333333	LINE
52.61772222	2.898805556	52.66957222	2.5	LINE
52.66957222	2.5	53.33332222	2.5	LINE
53.33332222	2.5	53.26899167	3	LINE
53.26899167	3	53.24472222	3.183888889	LINE
53.24472222	3.183888889	53.17472222	3.366111111	LINE
53.26899167	3	53.696625	3	LINE
