51.29527778	5.515833333	51.26666667	5.556388889	LINE
51.26666667	5.556388889	51.25583333	5.556666667	LINE
52.21583333	6.730555556	52.23722222	7.063055556	LINE
53.50416667	6.741666667	53.49579722	6.816297222	LINE
53.49579722	6.816297222	53.47441111	6.863511111	LINE
53.47441111	6.863511111	53.39886389	6.949333333	LINE
53.39886389	6.949333333	53.33637222	6.993491667	LINE
53.33637222	6.993491667	53.31666667	7.025	LINE
53.31666667	7.025	53.3	7.191666667	LINE
53.3	7.191666667	53.21333056	7.217069444	LINE
53.21333056	7.217069444	53.10861111	7.202222222	LINE
53.10861111	7.202222222	53	7.209444444	LINE
53	7.209444444	52.80833333	7.075	LINE
52.80833333	7.075	52.71805556	7.063888889	LINE
52.71805556	7.063888889	52.68694444	7.059722222	LINE
52.68694444	7.059722222	52.65694444	7.058333333	LINE
52.65694444	7.058333333	52.39722222	7.061111111	LINE
52.39722222	7.061111111	52.23722222	7.063055556	LINE
51.46666667	6.225	51.40472222	6.225	LINE
51.40472222	6.225	51.36666667	6.225	LINE
51.36666667	6.225	51.24611111	6.081666667	LINE
51.24611111	6.081666667	51.25583333	5.556666667	LINE
52.23722222	7.063055556	52.04011111	6.687944444	LINE
52.04011111	6.687944444	51.99366667	6.826527778	LINE
51.99366667	6.826527778	51.93363889	6.79075	LINE
51.93363889	6.79075	51.86166667	6.496666667	LINE
51.86166667	6.496666667	51.86833333	6.376388889	LINE
51.86833333	6.376388889	51.82805556	6.4075	LINE
51.82805556	6.4075	51.89722222	6.133333333	LINE
51.89722222	6.133333333	51.83390833	5.958855556	LINE
51.86222222	6.968888889	51.68638889	6.681944444	LINE
51.91083333	6.876666667	51.86222222	6.968888889	LINE
51.86222222	6.968888889	51.96916667	7.108055556	LINE
51.96916667	7.108055556	52.24722222	7.266388889	LINE
52.24722222	7.266388889	52.23722222	7.063055556	LINE
52.23722222	7.063055556	51.91083333	6.876666667	LINE
51.91083333	6.876666667	51.93363889	6.79075	LINE
51.83390833	5.958855556	51.7	6.028333333	LINE
51.7	6.028333333	51.67277778	6.036666667	LINE
51.67277778	6.036666667	51.62777778	6.101666667	LINE
51.62777778	6.101666667	51.58611111	6.133611111	LINE
51.58611111	6.133611111	51.46666667	6.225	LINE
51.7	6.028333333	51.82805556	6.4075	LINE
51.82805556	6.4075	51.71583333	6.633055556	LINE
51.71583333	6.633055556	51.68638889	6.681944444	LINE
51.68638889	6.681944444	51.60111111	6.498611111	LINE
51.60111111	6.498611111	51.58638889	6.360277778	LINE
51.58638889	6.360277778	51.58611111	6.133611111	LINE
51.83390833	5.958855556	51.93944444	5.783333333	LINE
51.93944444	5.783333333	51.951125	5.733911111	LINE
51.951125	5.733911111	52.00111111	5.521111111	LINE
52.00111111	5.521111111	51.98194444	5.295	LINE
51.98194444	5.295	51.96264444	5.254208333	LINE
51.96264444	5.254763889	51.85559167	5.032702778	LINE
51.85559167	5.032702778	51.49722222	4.806666667	LINE
52.19583333	5.073333333	52.16644722	5.231983333	LINE
52.16644722	5.231983333	52.05646389	5.161136111	LINE
52.05646389	5.161136111	51.96264444	5.254763889	LINE
51.48625	4.822222222	51.34694444	4.47	LINE
51.34694444	4.47	51.17777778	4.340833333	LINE
