T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;STACK
6-8-2019 07:20;20456929;;6-8-2019 12:00;;null
6-8-2019 12:20;20457236;24;6-8-2019 12:00;;null
6-8-2019 12:20;20457104;18R;6-8-2019 12:00;H03;ARTIP
6-8-2019 12:20;20457608;25;6-8-2019 12:01;;null
6-8-2019 12:20;20457646;24;6-8-2019 12:01;L;null
6-8-2019 12:20;20457162;18R;6-8-2019 12:02;C05;RIVER
6-8-2019 12:20;20457606;25;6-8-2019 12:03;;null
6-8-2019 12:20;20457159;18R;6-8-2019 12:03;E08;RIVER
6-8-2019 12:20;20457155;18R;6-8-2019 12:05;C04;RIVER
6-8-2019 12:20;20457187;21;6-8-2019 12:06;A2;null
6-8-2019 12:05;20457184;;6-8-2019 12:06;;null
6-8-2019 12:20;20457144;18R;6-8-2019 12:07;B32;SUGOL
6-8-2019 12:20;20457147;18R;6-8-2019 12:09;B20;ARTIP
6-8-2019 12:20;20457030;;6-8-2019 12:09;;null
6-8-2019 12:20;20457133;18R;6-8-2019 12:10;F04;ARTIP
6-8-2019 12:20;20457173;21;6-8-2019 12:12;;null
6-8-2019 12:20;20457143;18R;6-8-2019 12:12;C15;ARTIP
6-8-2019 12:35;20457508;24;6-8-2019 12:13;L;null
6-8-2019 11:05;20457476;;6-8-2019 12:14;;null
6-8-2019 12:35;20457484;22;6-8-2019 12:14;;ARTIP
6-8-2019 12:35;20457175;18R;6-8-2019 12:14;E18;ARTIP
6-8-2019 11:35;20457446;;6-8-2019 12:15;;null
6-8-2019 07:50;20456992;21;6-8-2019 12:16;;null
6-8-2019 12:35;20457161;18R;6-8-2019 12:16;H06;RIVER
6-8-2019 12:35;20457174;21;6-8-2019 12:18;;null
6-8-2019 12:35;20457024;18R;6-8-2019 12:18;B17;ARTIP
6-8-2019 12:20;20456999;;6-8-2019 12:19;;null
6-8-2019 12:35;20457183;18R;6-8-2019 12:19;C11;ARTIP
6-8-2019 11:05;20457521;;6-8-2019 12:20;;null
6-8-2019 12:35;20457210;18R;6-8-2019 12:21;H01;SUGOL
6-8-2019 12:35;20457422;24;6-8-2019 12:23;;null
6-8-2019 12:35;20457211;18R;6-8-2019 12:23;E24;SUGOL
6-8-2019 09:35;20457250;;6-8-2019 12:25;;null
6-8-2019 12:35;20457154;24;6-8-2019 12:26;L;null
6-8-2019 12:35;20457189;18R;6-8-2019 12:26;D29;ARTIP
6-8-2019 12:35;20457678;21;6-8-2019 12:27;AZS;null
6-8-2019 12:35;20457086;18R;6-8-2019 12:27;B13;RIVER
6-8-2019 12:50;20457227;18R;6-8-2019 12:30;C07;ARTIP
6-8-2019 12:50;20457240;18R;6-8-2019 12:31;A74;SUGOL
6-8-2019 12:20;20457217;;6-8-2019 12:32;;null
6-8-2019 11:05;20457510;;6-8-2019 12:32;;null
6-8-2019 11:05;20457515;;6-8-2019 12:32;;null
6-8-2019 12:50;20457430;23;6-8-2019 12:33;;null
6-8-2019 12:50;20457171;18R;6-8-2019 12:33;H05;ARTIP
6-8-2019 12:50;20457636;;6-8-2019 12:34;;null
6-8-2019 12:50;20457244;18R;6-8-2019 12:35;D56;RIVER
6-8-2019 12:50;20457221;22;6-8-2019 12:36;GL;RIVER
6-8-2019 12:50;20457228;18R;6-8-2019 12:37;D51;ARTIP
6-8-2019 12:50;20457265;21;6-8-2019 12:38;A1;null
6-8-2019 12:50;20457213;18R;6-8-2019 12:39;D22;SUGOL
6-8-2019 12:50;20457238;18R;6-8-2019 12:40;A65;RIVER
6-8-2019 12:50;20457165;18R;6-8-2019 12:42;B15;RIVER
6-8-2019 12:50;20457191;21;6-8-2019 12:43;;null
6-8-2019 12:20;20457218;;6-8-2019 12:44;;null
6-8-2019 13:05;20457286;18R;6-8-2019 12:44;F08;ARTIP
6-8-2019 12:50;20457139;24;6-8-2019 12:44;;null
6-8-2019 11:50;20457141;;6-8-2019 12:44;;null
6-8-2019 08:50;20457142;;6-8-2019 12:45;;null
6-8-2019 13:05;20457271;18R;6-8-2019 12:45;F03;SUGOL
6-8-2019 13:05;20457270;18R;6-8-2019 12:47;E20;ARTIP
6-8-2019 13:05;20457235;18R;6-8-2019 12:50;H02;SUGOL
6-8-2019 12:05;20457591;;6-8-2019 12:51;;null
6-8-2019 13:05;20457197;18R;6-8-2019 12:51;D49;RIVER
6-8-2019 12:35;20457152;;6-8-2019 12:52;;null
6-8-2019 13:05;20457418;;6-8-2019 12:53;;null
6-8-2019 13:05;20457300;18R;6-8-2019 12:53;E06;SUGOL
6-8-2019 09:50;20457303;;6-8-2019 12:55;;null
6-8-2019 13:05;20457254;18R;6-8-2019 12:56;D26;SUGOL
6-8-2019 13:05;20457209;21;6-8-2019 12:56;;null
6-8-2019 13:05;20457246;18R;6-8-2019 12:57;G04;ARTIP
6-8-2019 13:20;20457276;18R;6-8-2019 12:58;D41;ARTIP
6-8-2019 08:20;20457098;;6-8-2019 13:00;;null
6-8-2019 13:20;20457260;18R;6-8-2019 13:00;C09;RIVER
6-8-2019 13:20;20457312;24;6-8-2019 13:02;C1;null
6-8-2019 11:35;20457569;;6-8-2019 13:02;;null
6-8-2019 13:20;20457285;18C;6-8-2019 13:03;A61;ARTIP
6-8-2019 13:20;20457226;18C;6-8-2019 13:04;G03;ARTIP
6-8-2019 10:05;20457341;;6-8-2019 13:05;;null
6-8-2019 13:20;20457707;24;6-8-2019 13:05;;null
6-8-2019 13:20;20457242;21;6-8-2019 13:05;;null
6-8-2019 13:20;20457324;18C;6-8-2019 13:06;E05;ARTIP
6-8-2019 13:20;20457381;21;6-8-2019 13:08;;null
6-8-2019 13:20;20457297;18C;6-8-2019 13:08;A35;ARTIP
6-8-2019 10:05;20457345;;6-8-2019 13:10;;null
6-8-2019 13:20;20457326;18C;6-8-2019 13:10;D16;ARTIP
6-8-2019 13:20;20457298;18C;6-8-2019 13:12;D44;ARTIP
6-8-2019 13:35;20457333;18C;6-8-2019 13:13;A41;ARTIP
6-8-2019 12:35;20457390;;6-8-2019 13:14;;null
6-8-2019 13:35;20457305;18C;6-8-2019 13:15;D57;RIVER
6-8-2019 13:20;20457566;23;6-8-2019 13:15;;null
6-8-2019 13:20;20457511;24R;6-8-2019 13:15;;null
6-8-2019 13:35;20457248;24;6-8-2019 13:16;;null
6-8-2019 13:35;20457338;21;6-8-2019 13:16;;null
6-8-2019 13:35;20457308;18C;6-8-2019 13:16;B23;ARTIP
6-8-2019 12:35;20457177;;6-8-2019 13:16;;null
6-8-2019 11:05;20457088;;6-8-2019 13:18;;null
6-8-2019 13:35;20457343;18C;6-8-2019 13:18;B31;ARTIP
6-8-2019 09:05;20457214;;6-8-2019 13:20;;null
6-8-2019 09:05;20457215;;6-8-2019 13:20;;null
6-8-2019 13:35;20457342;18C;6-8-2019 13:20;B27;ARTIP
6-8-2019 13:35;20457065;21;6-8-2019 13:20;;null
6-8-2019 10:20;20457374;21;6-8-2019 13:20;;null
6-8-2019 13:35;20457350;18C;6-8-2019 13:21;D47;ARTIP
6-8-2019 13:50;20457499;23;6-8-2019 13:23;J;null
6-8-2019 12:20;20457699;;6-8-2019 13:24;;null
6-8-2019 13:35;20457719;24;6-8-2019 13:24;;null
6-8-2019 13:35;20457323;18C;6-8-2019 13:24;B32;ARTIP
6-8-2019 11:50;20457609;;6-8-2019 13:25;;null
6-8-2019 13:35;20457392;21;6-8-2019 13:25;;null
6-8-2019 13:35;20457379;18R;6-8-2019 13:25;A42;SUGOL
6-8-2019 13:35;20457339;18R;6-8-2019 13:26;C06;RIVER
6-8-2019 13:50;20457299;18C;6-8-2019 13:29;G02;ARTIP
6-8-2019 08:50;20457138;;6-8-2019 13:30;;null
6-8-2019 12:05;20457668;;6-8-2019 13:30;;null
6-8-2019 13:35;20457516;24R;6-8-2019 13:30;;null
6-8-2019 13:50;20457385;18C;6-8-2019 13:31;B24;ARTIP
6-8-2019 13:50;20457372;18R;6-8-2019 13:31;B28;RIVER
6-8-2019 10:35;20457358;;6-8-2019 13:32;;ARTIP
6-8-2019 13:50;20457384;18C;6-8-2019 13:33;A75;ARTIP
6-8-2019 13:50;20457633;23;6-8-2019 13:34;;null
6-8-2019 13:50;20457413;18R;6-8-2019 13:34;D18;SUGOL
6-8-2019 12:50;20457477;;6-8-2019 13:35;;null
6-8-2019 13:50;20457396;18C;6-8-2019 13:35;D55;RIVER
6-8-2019 13:50;20457436;18R;6-8-2019 13:36;A64;SUGOL
6-8-2019 14:35;20457292;24;6-8-2019 13:37;L;null
6-8-2019 13:50;20457378;18C;6-8-2019 13:37;B16;ARTIP
6-8-2019 13:50;20457444;18R;6-8-2019 13:38;A54;RIVER
6-8-2019 13:50;20457380;18C;6-8-2019 13:38;B13;ARTIP
6-8-2019 13:50;20457421;24;6-8-2019 13:39;C3;null
6-8-2019 13:50;20457809;18R;6-8-2019 13:39;B91;RIVER
6-8-2019 13:50;20457669;21;6-8-2019 13:40;;null
6-8-2019 13:50;20457382;18C;6-8-2019 13:40;C13;RIVER
6-8-2019 13:50;20457445;18R;6-8-2019 13:41;A51;RIVER
6-8-2019 13:50;20457398;18C;6-8-2019 13:42;D03;ARTIP
6-8-2019 13:50;20457416;18R;6-8-2019 13:42;B35;RIVER
6-8-2019 13:50;20457434;18C;6-8-2019 13:43;E03;ARTIP
6-8-2019 14:05;20457340;18R;6-8-2019 13:44;A45;RIVER
6-8-2019 13:50;20457475;21;6-8-2019 13:44;;null
6-8-2019 12:50;20457478;;6-8-2019 13:45;;null
6-8-2019 14:05;20457497;18C;6-8-2019 13:45;D54;ARTIP
6-8-2019 14:05;20457406;18R;6-8-2019 13:46;B15;SUGOL
6-8-2019 14:05;20457408;18C;6-8-2019 13:46;D52;ARTIP
6-8-2019 14:05;20457349;18R;6-8-2019 13:47;D05;RIVER
6-8-2019 14:05;20457335;18C;6-8-2019 13:48;D53;ARTIP
6-8-2019 14:05;20457369;21;6-8-2019 13:48;;null
6-8-2019 14:05;20457309;18R;6-8-2019 13:49;C05;RIVER
6-8-2019 10:35;20457440;;6-8-2019 13:50;;null
6-8-2019 14:05;20457431;18C;6-8-2019 13:50;A72;ARTIP
6-8-2019 14:05;20457273;24;6-8-2019 13:50;JA;null
6-8-2019 10:35;20457447;;6-8-2019 13:51;;ARTIP
6-8-2019 14:05;20457394;18R;6-8-2019 13:51;C16;RIVER
6-8-2019 14:05;20457441;21;6-8-2019 13:51;;null
6-8-2019 14:05;20457360;18C;6-8-2019 13:51;G06;ARTIP
6-8-2019 14:05;20457279;18R;6-8-2019 13:52;D12;RIVER
6-8-2019 14:05;20457399;18C;6-8-2019 13:53;A34;ARTIP
6-8-2019 14:05;20457411;18R;6-8-2019 13:54;B36;RIVER
6-8-2019 14:05;20457730;24;6-8-2019 13:54;;null
6-8-2019 14:05;20457414;18C;6-8-2019 13:55;C08;ARTIP
6-8-2019 14:05;20457383;18R;6-8-2019 13:56;A56;RIVER
6-8-2019 14:05;20457450;18C;6-8-2019 13:56;A53;ARTIP
6-8-2019 14:05;20457425;21;6-8-2019 13:57;;null
6-8-2019 14:05;20457432;18R;6-8-2019 13:57;A62;SUGOL
6-8-2019 14:20;20457347;18C;6-8-2019 13:58;A52;ARTIP
6-8-2019 14:20;20457397;18R;6-8-2019 13:58;A73;RIVER
6-8-2019 14:05;20457919;;6-8-2019 14:00;;null
6-8-2019 14:20;20457417;18R;6-8-2019 14:00;A44;SUGOL
6-8-2019 14:20;20457437;18C;6-8-2019 14:00;B20;ARTIP
6-8-2019 14:20;20457393;18C;6-8-2019 14:01;B23;ARTIP
6-8-2019 14:20;20457395;18R;6-8-2019 14:02;A43;SUGOL
6-8-2019 14:20;20457461;18R;6-8-2019 14:03;A31;SUGOL
6-8-2019 14:20;20457400;18C;6-8-2019 14:03;C04;ARTIP
6-8-2019 14:20;20457453;18R;6-8-2019 14:05;B93;SUGOL
6-8-2019 14:20;20457420;18C;6-8-2019 14:05;A32;ARTIP
6-8-2019 14:35;20457592;23;6-8-2019 14:07;;null
6-8-2019 14:20;20457419;18R;6-8-2019 14:07;A63;SUGOL
6-8-2019 14:20;20457122;18C;6-8-2019 14:07;C18;RIVER
6-8-2019 13:05;20457251;;6-8-2019 14:08;;null
6-8-2019 14:20;20457924;21;6-8-2019 14:08;AZS;null
6-8-2019 14:20;20457494;18C;6-8-2019 14:08;C14;RIVER
6-8-2019 14:20;20457474;18R;6-8-2019 14:09;D10;SUGOL
6-8-2019 14:20;20457462;21;6-8-2019 14:09;;null
6-8-2019 14:20;20457489;18C;6-8-2019 14:10;D04;RIVER
6-8-2019 14:20;20457495;18R;6-8-2019 14:11;D14;SUGOL
6-8-2019 14:20;20457449;18C;6-8-2019 14:13;A46;ARTIP
6-8-2019 14:35;20457361;18R;6-8-2019 14:13;A61;SUGOL
6-8-2019 14:20;20457790;24;6-8-2019 14:13;OOR;null
6-8-2019 14:20;20457389;21;6-8-2019 14:13;;null
6-8-2019 14:20;20457644;;6-8-2019 14:14;;null
6-8-2019 14:35;20457409;18C;6-8-2019 14:14;A33;RIVER
6-8-2019 14:05;20457792;;6-8-2019 14:15;;null
6-8-2019 14:35;20457456;18C;6-8-2019 14:16;D07;ARTIP
6-8-2019 14:35;20457472;21;6-8-2019 14:16;;null
6-8-2019 09:50;20457307;;6-8-2019 14:17;;null
6-8-2019 14:35;20457468;18C;6-8-2019 14:17;C07;ARTIP
6-8-2019 14:35;20457498;22;6-8-2019 14:17;GL;RIVER
6-8-2019 14:35;20457518;24;6-8-2019 14:18;C1;null
6-8-2019 14:35;20456555;27;6-8-2019 14:18;;null
6-8-2019 14:35;20457488;18C;6-8-2019 14:18;D02;ARTIP
6-8-2019 14:35;20457463;18C;6-8-2019 14:20;C09;RIVER
6-8-2019 14:35;20457465;24;6-8-2019 14:20;;null
6-8-2019 14:35;20457483;18R;6-8-2019 14:22;H03;SUGOL
6-8-2019 14:35;20457548;24;6-8-2019 14:23;B2;null
6-8-2019 12:50;20457745;;6-8-2019 14:25;;null
6-8-2019 14:35;20457551;24;6-8-2019 14:26;D2;null
6-8-2019 13:50;20457375;;6-8-2019 14:27;;null
6-8-2019 14:50;20457471;18R;6-8-2019 14:29;D48;RIVER
6-8-2019 12:05;20457667;;6-8-2019 14:30;;null
6-8-2019 14:50;20457485;22;6-8-2019 14:30;GL;ARTIP
6-8-2019 13:35;20457564;21;6-8-2019 14:31;;null
6-8-2019 14:50;20457554;21;6-8-2019 14:31;;null
6-8-2019 14:50;20457448;22;6-8-2019 14:33;GL;SUGOL
6-8-2019 14:50;20457733;24;6-8-2019 14:35;L;null
6-8-2019 14:50;20457487;18R;6-8-2019 14:35;D29;SUGOL
6-8-2019 14:50;20457580;22;6-8-2019 14:35;GL;RIVER
6-8-2019 14:05;20457529;;6-8-2019 14:36;;null
6-8-2019 14:50;20457512;18R;6-8-2019 14:37;C11;RIVER
6-8-2019 14:20;20457577;;6-8-2019 14:38;;null
6-8-2019 14:50;20457530;18R;6-8-2019 14:38;B31;ARTIP
6-8-2019 14:50;20457415;18R;6-8-2019 14:40;D43;ARTIP
6-8-2019 14:50;20457546;18R;6-8-2019 14:42;D41;SUGOL
6-8-2019 15:05;20457502;18R;6-8-2019 14:44;H01;SUGOL
6-8-2019 12:35;20457604;;6-8-2019 14:45;;null
6-8-2019 15:05;20457784;24;6-8-2019 14:47;L;null
6-8-2019 15:05;20457542;18R;6-8-2019 14:51;D26;SUGOL
6-8-2019 15:05;20457582;21;6-8-2019 14:52;;null
6-8-2019 15:05;20457570;18R;6-8-2019 14:52;D44;RIVER
6-8-2019 15:05;20457553;18R;6-8-2019 14:54;H04;ARTIP
6-8-2019 15:05;20457531;24;6-8-2019 14:55;;null
6-8-2019 15:05;20457572;18R;6-8-2019 14:55;H02;SUGOL
6-8-2019 15:05;20457535;21;6-8-2019 14:57;;null
6-8-2019 15:05;20457584;18R;6-8-2019 14:57;D16;SUGOL
6-8-2019 15:05;20457555;21;6-8-2019 14:58;;null
6-8-2019 15:20;20457605;18R;6-8-2019 14:59;A51;ARTIP
6-8-2019 13:50;20457885;;6-8-2019 15:00;;null
6-8-2019 15:20;20457613;18R;6-8-2019 15:01;D18;SUGOL
6-8-2019 14:05;20457853;;6-8-2019 15:02;;null
6-8-2019 15:20;20457568;18R;6-8-2019 15:02;B17;ARTIP
6-8-2019 15:05;20457619;21;6-8-2019 15:04;;null
6-8-2019 15:20;20457764;23;6-8-2019 15:08;GE;null
6-8-2019 15:20;20457567;18R;6-8-2019 15:09;C10;ARTIP
6-8-2019 13:05;20457783;;6-8-2019 15:10;;null
6-8-2019 15:20;20457838;24;6-8-2019 15:13;D3;null
6-8-2019 15:35;20457583;18R;6-8-2019 15:14;G03;ARTIP
6-8-2019 15:35;20457634;18R;6-8-2019 15:16;B13;ARTIP
6-8-2019 15:35;20457649;18R;6-8-2019 15:18;D24;SUGOL
6-8-2019 14:05;20457777;;6-8-2019 15:19;;null
6-8-2019 15:35;20457621;18R;6-8-2019 15:20;G02;ARTIP
6-8-2019 15:35;20457607;18R;6-8-2019 15:23;D22;SUGOL
6-8-2019 15:35;20457653;18R;6-8-2019 15:25;G05;RIVER
6-8-2019 15:50;20457687;22;6-8-2019 15:30;GL;SUGOL
6-8-2019 15:50;20457648;18R;6-8-2019 15:32;D52;RIVER
6-8-2019 15:50;20457690;24;6-8-2019 15:32;C1;null
6-8-2019 15:50;20457841;23;6-8-2019 15:34;;null
6-8-2019 15:50;20457623;18R;6-8-2019 15:34;C06;RIVER
6-8-2019 15:35;20457740;;6-8-2019 15:36;;null
6-8-2019 15:50;20457854;24;6-8-2019 15:37;;null
6-8-2019 15:50;20457692;18R;6-8-2019 15:37;B27;ARTIP
6-8-2019 15:50;20457720;24;6-8-2019 15:38;A1;null
6-8-2019 15:50;20457688;22;6-8-2019 15:40;GL;SUGOL
6-8-2019 15:50;20457635;18R;6-8-2019 15:41;E06;ARTIP
6-8-2019 16:05;20457778;23;6-8-2019 15:42;;null
6-8-2019 15:50;20457762;27;6-8-2019 15:42;;null
6-8-2019 16:05;20457698;18R;6-8-2019 15:43;D02;ARTIP
6-8-2019 16:05;20457661;21;6-8-2019 15:45;;null
6-8-2019 16:05;20457683;18R;6-8-2019 15:46;C12;ARTIP
6-8-2019 12:50;20457734;;6-8-2019 15:46;;null
6-8-2019 16:05;20457710;18R;6-8-2019 15:48;H02;SUGOL
6-8-2019 16:05;20457769;21;6-8-2019 15:49;;null
6-8-2019 16:05;20457712;18R;6-8-2019 15:49;B15;RIVER
6-8-2019 14:50;20457656;;6-8-2019 15:50;;null
6-8-2019 16:05;20457744;18R;6-8-2019 15:51;D23;ARTIP
6-8-2019 16:05;20457709;18R;6-8-2019 15:53;A55;ARTIP
6-8-2019 16:05;20457742;18R;6-8-2019 15:55;F04;SUGOL
6-8-2019 16:05;20457708;18R;6-8-2019 15:56;F05;ARTIP
6-8-2019 15:50;20457772;;6-8-2019 15:59;;null
6-8-2019 16:20;20457729;18R;6-8-2019 16:00;D27;SUGOL
6-8-2019 16:20;20457718;18R;6-8-2019 16:02;H03;SUGOL
6-8-2019 16:20;20457755;18R;6-8-2019 16:03;C10;ARTIP
6-8-2019 16:20;20457756;18R;6-8-2019 16:06;D22;SUGOL
6-8-2019 16:20;20457763;18R;6-8-2019 16:07;F03;ARTIP
6-8-2019 16:50;20457973;;6-8-2019 16:10;;null
6-8-2019 16:20;20457732;18R;6-8-2019 16:10;A45;RIVER
6-8-2019 16:20;20457851;21;6-8-2019 16:10;;null
6-8-2019 16:20;20457773;18R;6-8-2019 16:11;H05;ARTIP
6-8-2019 16:20;20457771;18R;6-8-2019 16:13;C16;ARTIP
6-8-2019 16:20;20457620;21;6-8-2019 16:15;;null
6-8-2019 16:35;20457721;18R;6-8-2019 16:15;S74;ARTIP
6-8-2019 16:35;20457795;21;6-8-2019 16:15;;null
6-8-2019 16:35;20457806;21;6-8-2019 16:15;;null
6-8-2019 16:35;20457696;18R;6-8-2019 16:18;C05;RIVER
6-8-2019 16:35;20457679;;6-8-2019 16:19;GL;null
6-8-2019 16:35;20457689;18C;6-8-2019 16:20;C18;ARTIP
6-8-2019 16:35;20457779;18R;6-8-2019 16:21;C14;RIVER
6-8-2019 16:35;20457747;18C;6-8-2019 16:22;E24;ARTIP
6-8-2019 16:05;20458033;;6-8-2019 16:22;;null
6-8-2019 16:35;20457785;18R;6-8-2019 16:24;D53;RIVER
6-8-2019 16:35;20457759;21;6-8-2019 16:24;;null
6-8-2019 16:35;20457793;18C;6-8-2019 16:24;E09;ARTIP
6-8-2019 16:35;20457748;18R;6-8-2019 16:26;D26;SUGOL
6-8-2019 16:35;20457757;18C;6-8-2019 16:26;A64;ARTIP
6-8-2019 16:35;20457702;18R;6-8-2019 16:27;H04;SUGOL
6-8-2019 16:35;20457813;24;6-8-2019 16:28;B2;null
6-8-2019 16:50;20457786;18C;6-8-2019 16:28;B35;ARTIP
6-8-2019 16:50;20457797;18R;6-8-2019 16:29;D16;SUGOL
6-8-2019 16:50;20457775;18R;6-8-2019 16:31;D44;RIVER
6-8-2019 16:50;20457812;21;6-8-2019 16:32;;null
6-8-2019 16:50;20457824;18C;6-8-2019 16:32;F07;ARTIP
6-8-2019 12:50;20457610;21;6-8-2019 16:33;;null
6-8-2019 16:50;20457832;18R;6-8-2019 16:35;B24;SUGOL
6-8-2019 16:50;20457760;24;6-8-2019 16:36;JA;null
6-8-2019 16:50;20457761;18R;6-8-2019 16:37;B13;RIVER
6-8-2019 16:50;20457660;18C;6-8-2019 16:37;D28;ARTIP
6-8-2019 16:50;20457810;18R;6-8-2019 16:38;H01;SUGOL
6-8-2019 16:05;20458045;21;6-8-2019 16:39;;null
6-8-2019 16:50;20457808;18C;6-8-2019 16:39;D56;ARTIP
6-8-2019 16:50;20458070;21;6-8-2019 16:41;;null
6-8-2019 16:50;20457794;18R;6-8-2019 16:41;G07;RIVER
6-8-2019 16:50;20457811;18C;6-8-2019 16:41;A54;ARTIP
6-8-2019 16:50;20457822;18R;6-8-2019 16:43;A65;RIVER
6-8-2019 17:05;20457819;18C;6-8-2019 16:43;C08;ARTIP
6-8-2019 17:05;20457815;18R;6-8-2019 16:44;H06;SUGOL
6-8-2019 17:05;20457796;18R;6-8-2019 16:46;G03;RIVER
6-8-2019 17:05;20457837;18R;6-8-2019 16:48;B31;SUGOL
6-8-2019 15:50;20458132;;6-8-2019 16:49;;null
6-8-2019 17:05;20457826;21;6-8-2019 16:52;;null
6-8-2019 17:05;20457842;18R;6-8-2019 16:53;D24;SUGOL
6-8-2019 17:05;20457867;18R;6-8-2019 16:54;A73;SUGOL
6-8-2019 17:05;20457820;18C;6-8-2019 16:54;D10;ARTIP
6-8-2019 17:05;20457823;18C;6-8-2019 16:55;D54;ARTIP
6-8-2019 17:05;20457864;18R;6-8-2019 16:56;A74;SUGOL
6-8-2019 16:20;20458100;21;6-8-2019 16:57;;null
6-8-2019 17:05;20457852;18R;6-8-2019 16:57;A44;SUGOL
6-8-2019 17:05;20457798;21;6-8-2019 16:57;;null
6-8-2019 17:05;20457770;18C;6-8-2019 16:57;D55;RIVER
6-8-2019 17:20;20457829;18C;6-8-2019 16:59;B27;ARTIP
6-8-2019 17:20;20457840;18C;6-8-2019 17:00;D90;ARTIP
6-8-2019 17:20;20457807;18R;6-8-2019 17:01;C11;RIVER
6-8-2019 17:20;20457859;18C;6-8-2019 17:02;B23;ARTIP
6-8-2019 17:20;20457866;18R;6-8-2019 17:03;A46;SUGOL
6-8-2019 17:20;20457839;18C;6-8-2019 17:03;A42;ARTIP
6-8-2019 17:20;20457816;18R;6-8-2019 17:04;A75;RIVER
6-8-2019 16:50;20457858;;6-8-2019 17:05;;null
6-8-2019 17:20;20457825;18C;6-8-2019 17:05;D18;ARTIP
6-8-2019 17:20;20457884;18R;6-8-2019 17:06;H02;SUGOL
6-8-2019 17:20;20457845;23;6-8-2019 17:07;A14;null
6-8-2019 17:20;20457847;18C;6-8-2019 17:07;A52;ARTIP
6-8-2019 17:20;20457876;18R;6-8-2019 17:07;C04;SUGOL
6-8-2019 17:20;20457865;18C;6-8-2019 17:08;A41;ARTIP
6-8-2019 17:20;20457882;21;6-8-2019 17:09;;null
6-8-2019 17:20;20457898;18R;6-8-2019 17:09;D41;SUGOL
6-8-2019 17:20;20457831;18C;6-8-2019 17:10;D57;ARTIP
6-8-2019 17:20;20457836;18R;6-8-2019 17:10;C05;RIVER
6-8-2019 17:20;20457895;18C;6-8-2019 17:11;E18;ARTIP
6-8-2019 17:20;20457881;18R;6-8-2019 17:12;C16;SUGOL
6-8-2019 17:20;20457979;21;6-8-2019 17:13;;null
6-8-2019 17:35;20457916;18R;6-8-2019 17:13;B94;SUGOL
6-8-2019 17:35;20458184;24;6-8-2019 17:15;HGR;null
6-8-2019 17:35;20457862;18R;6-8-2019 17:15;B93;SUGOL
6-8-2019 17:35;20457877;18C;6-8-2019 17:16;A31;ARTIP
6-8-2019 17:35;20457899;18R;6-8-2019 17:17;D29;SUGOL
6-8-2019 17:35;20457964;24;6-8-2019 17:17;HGR;null
6-8-2019 17:35;20457834;18C;6-8-2019 17:18;D12;ARTIP
6-8-2019 17:35;20458091;24;6-8-2019 17:19;;null
6-8-2019 17:35;20457849;18R;6-8-2019 17:19;B17;RIVER
6-8-2019 17:35;20457909;18C;6-8-2019 17:20;B20;ARTIP
6-8-2019 17:35;20457818;18R;6-8-2019 17:20;C07;RIVER
6-8-2019 18:20;20457855;24;6-8-2019 17:21;;null
6-8-2019 17:35;20457880;18C;6-8-2019 17:21;D48;ARTIP
6-8-2019 17:35;20457953;22;6-8-2019 17:22;GL;ARTIP
6-8-2019 17:35;20457913;18R;6-8-2019 17:22;A32;SUGOL
6-8-2019 17:35;20457907;18C;6-8-2019 17:23;D03;ARTIP
6-8-2019 17:35;20458032;21;6-8-2019 17:23;;null
6-8-2019 17:35;20457850;18R;6-8-2019 17:24;D43;RIVER
6-8-2019 17:35;20457935;18C;6-8-2019 17:25;A71;ARTIP
6-8-2019 17:35;20457934;18R;6-8-2019 17:26;B16;SUGOL
6-8-2019 17:35;20457931;18C;6-8-2019 17:27;C12;ARTIP
6-8-2019 17:35;20457983;21;6-8-2019 17:27;;null
6-8-2019 17:35;20457844;18R;6-8-2019 17:28;D47;RIVER
6-8-2019 17:50;20457946;18C;6-8-2019 17:28;D49;ARTIP
6-8-2019 17:35;20458152;24;6-8-2019 17:29;;null
6-8-2019 17:50;20457848;18R;6-8-2019 17:29;A63;RIVER
6-8-2019 15:50;20458143;;6-8-2019 17:30;;null
6-8-2019 17:50;20457917;18C;6-8-2019 17:30;D51;ARTIP
6-8-2019 17:50;20457879;18R;6-8-2019 17:31;D04;RIVER
6-8-2019 17:50;20457878;18C;6-8-2019 17:32;D14;ARTIP
6-8-2019 17:50;20457956;18R;6-8-2019 17:34;B32;SUGOL
6-8-2019 17:50;20457906;18C;6-8-2019 17:34;B91;ARTIP
6-8-2019 17:50;20457933;18C;6-8-2019 17:36;B36;ARTIP
6-8-2019 17:50;20457894;18R;6-8-2019 17:36;B13;RIVER
6-8-2019 14:20;20457971;;6-8-2019 17:37;;null
6-8-2019 17:50;20457887;18C;6-8-2019 17:37;D52;ARTIP
6-8-2019 17:50;20457977;18R;6-8-2019 17:38;A33;SUGOL
6-8-2019 17:50;20457951;18C;6-8-2019 17:39;D53;ARTIP
6-8-2019 16:05;20458162;;6-8-2019 17:40;;null
6-8-2019 17:50;20457948;18R;6-8-2019 17:41;D07;SUGOL
6-8-2019 17:50;20457875;18R;6-8-2019 17:43;C10;RIVER
6-8-2019 17:50;20457897;18C;6-8-2019 17:43;D25;RIVER
6-8-2019 18:05;20458010;21;6-8-2019 17:43;;null
6-8-2019 18:05;20458081;;6-8-2019 17:44;;null
